"Source","Title","Published","Url"
"REUTERS","China to conduct naval drills with Russia in East China Sea","2014-04-30T20:24:18.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/W9YM1eapbsA/story01.htm"
"RIA","Putin, Renzi Urge Compliance With Geneva Agreement on Ukraine","2014-04-30T17:06:41.0","http://en.ria.ru/russia/20140430/189493764/Putin-Renzi-Urge-Compliance-With-Geneva-Agreement-on-Ukraine.html"
"RIA","ANALYSIS: NATO Using Ukrainian Crisis in Attempt to Resolve Own Problems","2014-04-30T17:00:00.0","http://en.ria.ru/world/20140430/189493012/ANALYSIS-NATO-Using-Ukrainian-Crisis-in-Attempt-to-Resolve-Own.html"
"RIA","ILS Satellite Launches Remain on Schedule Despite Sanctions","2014-04-30T16:23:00.0","http://en.ria.ru/world/20140430/189492009/ILS-Satellite-Launches-Remain-on-Schedule-Despite-Sanctions.html"
"RIA","OPINION: Western Sanctions Strengthen Russia’s Internal Political Stability","2014-04-30T16:16:00.0","http://en.ria.ru/world/20140430/189491861/OPINION-Western-Sanctions-Strengthen-Russias-Internal-Political.html"
"RIA","Putin, Prince of Bahrain Discuss Mideast Issues","2014-04-30T15:51:00.0","http://en.ria.ru/russia/20140430/189490857/Putin-Prince-of-Bahrain-Discuss-Mideast-Issues.html"
"RIA","Ukraine to Hold Snap Military Drills in Downtown Kiev at Night","2014-04-30T15:33:00.0","http://en.ria.ru/world/20140430/189490223/Ukraine-to-Hold-Snap-Military-Drills-in-Downtown-Kiev-at-Night.html"
"RIA","Kiev Hopes to Discuss Release of OSCE Inspectors With Moscow","2014-04-30T15:12:00.0","http://en.ria.ru/world/20140430/189490094/Kiev-Hopes-to-Discuss-Release-of-OSCE-Inspectors-With-Moscow.html"
"RIA","China Condemns Unilateral Sanctions Against Russia – Envoy","2014-04-30T11:52:48.0","http://en.ria.ru/world/20140430/189486090/China-Condemns-Unilateral-Sanctions-Against-Russia--Envoy.html"
"RIA","Peru Favors Geneva Dialog on Ukraine as Sole Solution","2014-04-30T11:43:00.0","http://en.ria.ru/world/20140430/189485711/Peru-Favors-Geneva-Dialog-on-Ukraine-as-Sole-Solution.html"
"RIA","Peru Hopes for Progress on Free Trade Zone with Russia","2014-04-30T11:41:00.0","http://en.ria.ru/world/20140430/189485629/Peru-Hopes-for-Progress-on-Free-Trade-Zone-with-Russia.html"
"TASS","Lavrov: dialogue between Kiev government and its opponents could be steered by OSCE","2014-05-01T05:37:07.0","http://en.itar-tass.com/russia/730141?utm_medium=rss20"
"TASS","EU ambassadors to continue work on sanctions against Russia next week","2014-05-01T04:47:31.0","http://en.itar-tass.com/world/730140?utm_medium=rss20"
"TASS","Washington rebukes Bahrain for signing investment cooperation deal with Russia","2014-05-01T03:52:22.0","http://en.itar-tass.com/world/730139?utm_medium=rss20"
"TASS","Lagarde warns about dangers of economic sanctions in current situation around Ukraine","2014-05-01T01:30:00.0","http://en.itar-tass.com/world/730136?utm_medium=rss20"
"TASS","EU members do not have unanimity on further sanctions against Russia, says diplomat","2014-04-30T23:09:37.0","http://en.itar-tass.com/world/730133?utm_medium=rss20"
"TASS","Ukraine declares Russian naval attach? persona non grata","2014-04-30T23:08:10.0","http://en.itar-tass.com/world/730132?utm_medium=rss20"
"TASS","German chancellor threatens Russia with further sanctions over Ukraine crisis","2014-04-30T20:54:00.0","http://en.itar-tass.com/world/730124?utm_medium=rss20"
"TASS","US allies can be partners of Russia and vice versa - Lavrov","2014-04-30T20:43:00.0","http://en.itar-tass.com/russia/730123?utm_medium=rss20"
"TASS","Russian FM calls for direct dialogue between Kiev and South-East of Ukraine","2014-04-30T20:41:15.0","http://en.itar-tass.com/russia/730122?utm_medium=rss20"
"TASS","Putin, Cameron call for peaceful resolution of crisis in Ukraine","2014-04-30T20:39:38.0","http://en.itar-tass.com/russia/730121?utm_medium=rss20"
"TASS","Tokyo says would like to continue political dialogue with Moscow","2014-04-30T20:36:50.0","http://en.itar-tass.com/world/730119?utm_medium=rss20"
"TASS","Russia urges Kiev to immediately stop belligerent rhetoric intimidating people","2014-04-30T20:35:38.0","http://en.itar-tass.com/russia/730118?utm_medium=rss20"
"TASS","Russia sues EU over Third Energy Package","2014-04-30T19:46:58.0","http://en.itar-tass.com/economy/730117?utm_medium=rss20"
"TASS","Russia refrains from attending OSCE Permanent Council meeting on Ukraine","2014-04-30T19:42:53.0","http://en.itar-tass.com/russia/730114?utm_medium=rss20"
"TASS","Russia warns Ukraine against shaking loose non-proliferation regime","2014-04-30T17:19:04.0","http://en.itar-tass.com/world/730100?utm_medium=rss20"
"TASS","Putin, Renzi call on all sides to abide by Geneva accord on Ukraine","2014-04-30T16:46:21.0","http://en.itar-tass.com/world/730091?utm_medium=rss20"
"TASS","Russian pilots report new GPS failure over Ukraine","2014-04-30T16:35:13.0","http://en.itar-tass.com/world/730090?utm_medium=rss20"
"TASS","EU ambassadors to meet within hours to discuss further sanctions against Russia","2014-04-30T16:10:56.0","http://en.itar-tass.com/world/730085?utm_medium=rss20"
"TASS","Crimea’s reunification with Russia was result of Ukrainian crisis","2014-04-30T15:35:25.0","http://en.itar-tass.com/russia/730081?utm_medium=rss20"
"TASS","Putin urges government to finalise Eurasian Economic Union treaty","2014-04-30T14:59:26.0","http://en.itar-tass.com/economy/730078?utm_medium=rss20"
"TASS","Companies on US sanction list may lose American software licences","2014-04-30T14:37:59.0","http://en.itar-tass.com/world/730068?utm_medium=rss20"
"TASS","China opposes unilateral sanctions against Russia","2014-04-30T14:36:41.0","http://en.itar-tass.com/world/730059?utm_medium=rss20"
"TASS","Ukraine to initiate Russia’s expulsion from BLACKSEAFOR","2014-04-30T14:15:50.0","http://en.itar-tass.com/world/730064?utm_medium=rss20"
"TASS","Kiev does nothing to implement Geneva agreements - Russia's ambassador to UN","2014-04-30T13:25:14.0","http://en.itar-tass.com/russia/730060?utm_medium=rss20"
"TASS","Sending OSCE observers to southeast of Ukraine by Kiev might be a provocation — Churkin","2014-04-30T12:01:24.0","http://en.itar-tass.com/world/730050?utm_medium=rss20"
"TASS","Russia must defend its interests in Ukraine events — North Korean official","2014-04-30T11:30:38.0","http://en.itar-tass.com/world/730049?utm_medium=rss20"
"TASS","German expert: Russia does not seek Eastern Ukraine secession","2014-04-30T11:13:30.0","http://en.itar-tass.com/world/730048?utm_medium=rss20"
"TASS","CEO sees sanctions against him as high marks to Rosneft oil company","2014-04-30T10:43:26.0","http://en.itar-tass.com/russia/730045?utm_medium=rss20"
"TASS","Russia receives over 2,200 asylum requests from Ukrainians in 2014","2014-04-30T10:38:02.0","http://en.itar-tass.com/russia/730043?utm_medium=rss20"
"TASS","USA leaves open possibility to lift sanctions against Russia","2014-04-30T09:54:26.0","http://en.itar-tass.com/world/730047?utm_medium=rss20"
"TASS","Kiev regime is pushing Ukraine to catastrophe — Russia's ambassador to UN","2014-04-30T07:26:30.0","http://en.itar-tass.com/russia/730032?utm_medium=rss20"
"TASS","Nicaragua disapproves of sanctions against Russia - president","2014-04-30T06:36:56.0","http://en.itar-tass.com/world/730022?utm_medium=rss20"
"TASS","NATO not to give direct military aid to Ukraine","2014-04-30T06:30:22.0","http://en.itar-tass.com/world/730020?utm_medium=rss20"
"TASS","Mass brawl breaks out between radicals on Maidan in Kiev","2014-04-29T22:53:10.0","http://en.itar-tass.com/world/730004?utm_medium=rss20"
"Source","Title","Published","Url"
"RT","Ukraine’s gas debt to Russia reaches $3.5 bn","2014-05-01T05:12:07.0","http://rt.com/business/156080-ukraine-gas-debt-russia/"
"RT","US involvement in Ukraine is like ‘Russia getting involved in Puerto Rico’","2014-05-01T02:29:43.0","http://rt.com/usa/156048-gary-johnson-us-politics-today/"
"RT","IMF gives green light for $17 bn Ukraine aid package","2014-04-30T23:18:47.0","http://rt.com/news/156056-imf-approves-ukraine-aid/"
"RT","US doesn’t care about Ukraine, wants to prove it's still in charge – Lavrov","2014-04-30T22:38:06.0","http://rt.com/news/156032-lavrov-us-ukraine-propaganda/"
"RT","Russia sues EU over ‘Third Energy Package’ - report","2014-04-30T22:11:17.0","http://rt.com/business/156028-russia-sues-eu-energy/"
"RT","Republican senators introduce bill containing harsher sanctions against Russia","2014-04-30T21:09:29.0","http://rt.com/usa/156008-senate-republicans-russia-sanctions/"
"RT","US economy grows at snail’s pace in first quarter, expands 0.1%","2014-04-30T19:05:41.0","http://rt.com/business/155968-us-economy-grow-snail/"
"RT","No longer #1? China may replace US as biggest economy this year – World Bank","2014-04-30T17:04:44.0","http://rt.com/business/155892-china-overtake-us-economy/"
"RT","Who's really 'presenting lies as facts'? How State Dept. exposes itself to propaganda","2014-04-30T17:00:15.0","http://rt.com/op-edge/155960-presenting-lies-facts-propaganda-exposure/"
"RT","US-Russia relations need a return to reason","2014-04-30T15:44:34.0","http://rt.com/op-edge/155916-america-russia-tensions-over-ukraine/"
"RT","Mission uncertain: Canadian planes leave for Eastern Europe to assist NATO","2014-04-30T15:10:59.0","http://rt.com/news/155924-nato-mission-eastern-europe/"
"RT","Sanctions: The sanctimonious solution","2014-04-30T15:05:38.0","http://rt.com/op-edge/155912-us-sanctions-against-russia/"
"RT","State Guard, police to take part in Kiev night drill – mayor","2014-04-30T14:20:18.0","http://rt.com/news/155908-ukraine-drills-kiev-military/"
"RT","Kerry rebuked EU for inciting Ukraine ‘tug of war’– report","2014-04-30T14:02:47.0","http://rt.com/news/155896-kerry-blames-eu-ukraine/"
"RT","Fair Russia leader seeks to oust MP for opposing Crimea accession","2014-04-30T13:13:32.0","http://rt.com/politics/155836-mironov-ponomaryov-russia-crimea/"
"RT","Iraq’s first election since US pullout marked by death over political optimism","2014-04-30T12:47:22.0","http://rt.com/news/155824-iraq-election-violence-us/"
"XINHUA","Ukraine orders troops to full readiness amid tension with Russia","2014-04-30T02:00:00.0","http://news.xinhuanet.com/english/world/2014-04/30/c_133301821.htm"
"XINHUA","Detained OSCE observers in Ukraine might be released soon: report","2014-04-30T02:00:00.0","http://news.xinhuanet.com/english/world/2014-04/30/c_133301535.htm"
"XINHUA","<a href='http://news.xinhuanet.com/english/world/2014-04/30/c_133299471.htm' target='_blank'>Putin declines tit-for-tat sanctions against West</a>","2014-04-30T02:00:00.0","http://news.xinhuanet.com/english/world/2014-04/30/c_133299471.htm"
"XINHUA","<a href='http://news.xinhuanet.com/english/world/2014-04/30/c_133299523.htm' target='_blank'>U.S. steps up consultations on Ukraine with Eastern European allies</a>","2014-04-30T02:00:00.0","http://news.xinhuanet.com/english/world/2014-04/30/c_133299523.htm"
"CNN","Gunmen seize Luhansk buildings","2014-05-01T10:32:55.0","http://edition.cnn.com/2014/04/30/world/europe/ukraine-crisis/index.html?eref=edition"
"CNN","Obama plays soccer with robot","2014-04-25T13:43:41.0","http://edition.cnn.com/video/data/2.0/video/politics/2014/04/24/vo-obama-japan-meets-robot.cnn.html?eref=edition"
"CNN","Ukrainians condemn hostage takers","2014-05-01T08:31:28.0","http://edition.cnn.com/video/data/2.0/video/international/2014/04/30/exp-qmb-fonted-ukraine-fm.cnn.html?eref=edition"
"CNN","Why Russia will never trust NATO","2014-05-01T10:54:16.0","http://edition.cnn.com/2014/04/30/world/europe/russia-ukraine-cadet-school/index.html?eref=edition"
"WP","Russia’s Deputy PM tells U.S. astronauts to go to space on a trampoline; the joke may be on him","2014-04-30T15:01:27.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39eb99d1/sc/1/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A40C30A0Crussias0Edeputy0Epm0Etells0Eu0Es0Eastronauts0Eto0Ego0Eto0Espace0Eon0Ea0Etrampoline0Ethe0Ejoke0Emay0Ebe0Eon0Ehim0C/story01.htm"
"WP","Saudi Arabia and Russia blast Norway’s human rights record. Wait. What?","2014-04-29T18:18:44.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39e24ab9/sc/1/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A40C290Csaudi0Earabia0Eand0Erussia0Eblast0Enorways0Ehuman0Erights0Erecord0Ewait0Ewhat0C/story01.htm"
"WP","13 times that economic sanctions really worked","2014-04-28T20:51:42.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39d86058/sc/1/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A40C280C130Etimes0Ethat0Eeconomic0Esanctions0Ereally0Eworked0C/story01.htm"
"WP","U.S. announces new sanctions on Russians: Who’s on the list","2014-04-28T15:19:31.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39d60174/sc/1/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A40C280Cu0Es0Eannounces0Enew0Esanctions0Eon0Erussians0Ewhos0Eon0Ethe0Elist0C/story01.htm"
"REUTERS","Ukraine's restive east slipping from government's grasp","2014-05-01T09:58:01.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/rqZWocxwV74/story01.htm"
"REUTERS","Ukraine's restive east slipping from government's grasp","2014-05-01T01:24:31.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/8NrnRsfcN4I/story01.htm"
"REUTERS","China to conduct naval drills with Russia in East China Sea","2014-04-30T20:24:18.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/W9YM1eapbsA/story01.htm"
"RIA","Putin, Renzi Urge Compliance With Geneva Agreement on Ukraine","2014-04-30T17:06:41.0","http://en.ria.ru/russia/20140430/189493764/Putin-Renzi-Urge-Compliance-With-Geneva-Agreement-on-Ukraine.html"
"RIA","ANALYSIS: NATO Using Ukrainian Crisis in Attempt to Resolve Own Problems","2014-04-30T17:00:00.0","http://en.ria.ru/world/20140430/189493012/ANALYSIS-NATO-Using-Ukrainian-Crisis-in-Attempt-to-Resolve-Own.html"
"RIA","ILS Satellite Launches Remain on Schedule Despite Sanctions","2014-04-30T16:23:00.0","http://en.ria.ru/world/20140430/189492009/ILS-Satellite-Launches-Remain-on-Schedule-Despite-Sanctions.html"
"RIA","OPINION: Western Sanctions Strengthen Russia’s Internal Political Stability","2014-04-30T16:16:00.0","http://en.ria.ru/world/20140430/189491861/OPINION-Western-Sanctions-Strengthen-Russias-Internal-Political.html"
"RIA","Putin, Prince of Bahrain Discuss Mideast Issues","2014-04-30T15:51:00.0","http://en.ria.ru/russia/20140430/189490857/Putin-Prince-of-Bahrain-Discuss-Mideast-Issues.html"
"RIA","Ukraine to Hold Snap Military Drills in Downtown Kiev at Night","2014-04-30T15:33:00.0","http://en.ria.ru/world/20140430/189490223/Ukraine-to-Hold-Snap-Military-Drills-in-Downtown-Kiev-at-Night.html"
"RIA","Kiev Hopes to Discuss Release of OSCE Inspectors With Moscow","2014-04-30T15:12:00.0","http://en.ria.ru/world/20140430/189490094/Kiev-Hopes-to-Discuss-Release-of-OSCE-Inspectors-With-Moscow.html"
"RIA","China Condemns Unilateral Sanctions Against Russia – Envoy","2014-04-30T11:52:48.0","http://en.ria.ru/world/20140430/189486090/China-Condemns-Unilateral-Sanctions-Against-Russia--Envoy.html"
"RIA","Peru Favors Geneva Dialog on Ukraine as Sole Solution","2014-04-30T11:43:00.0","http://en.ria.ru/world/20140430/189485711/Peru-Favors-Geneva-Dialog-on-Ukraine-as-Sole-Solution.html"
"RIA","Peru Hopes for Progress on Free Trade Zone with Russia","2014-04-30T11:41:00.0","http://en.ria.ru/world/20140430/189485629/Peru-Hopes-for-Progress-on-Free-Trade-Zone-with-Russia.html"
"TASS","Lavrov: dialogue between Kiev government and its opponents could be steered by OSCE","2014-05-01T05:37:07.0","http://en.itar-tass.com/russia/730141?utm_medium=rss20"
"TASS","EU ambassadors to continue work on sanctions against Russia next week","2014-05-01T04:47:31.0","http://en.itar-tass.com/world/730140?utm_medium=rss20"
"TASS","Washington rebukes Bahrain for signing investment cooperation deal with Russia","2014-05-01T03:52:22.0","http://en.itar-tass.com/world/730139?utm_medium=rss20"
"TASS","Lagarde warns about dangers of economic sanctions in current situation around Ukraine","2014-05-01T01:30:00.0","http://en.itar-tass.com/world/730136?utm_medium=rss20"
"TASS","EU members do not have unanimity on further sanctions against Russia, says diplomat","2014-04-30T23:09:37.0","http://en.itar-tass.com/world/730133?utm_medium=rss20"
"TASS","Ukraine declares Russian naval attach? persona non grata","2014-04-30T23:08:10.0","http://en.itar-tass.com/world/730132?utm_medium=rss20"
"TASS","German chancellor threatens Russia with further sanctions over Ukraine crisis","2014-04-30T20:54:00.0","http://en.itar-tass.com/world/730124?utm_medium=rss20"
"TASS","US allies can be partners of Russia and vice versa - Lavrov","2014-04-30T20:43:00.0","http://en.itar-tass.com/russia/730123?utm_medium=rss20"
"TASS","Russian FM calls for direct dialogue between Kiev and South-East of Ukraine","2014-04-30T20:41:15.0","http://en.itar-tass.com/russia/730122?utm_medium=rss20"
"TASS","Putin, Cameron call for peaceful resolution of crisis in Ukraine","2014-04-30T20:39:38.0","http://en.itar-tass.com/russia/730121?utm_medium=rss20"
"TASS","Tokyo says would like to continue political dialogue with Moscow","2014-04-30T20:36:50.0","http://en.itar-tass.com/world/730119?utm_medium=rss20"
"TASS","Russia urges Kiev to immediately stop belligerent rhetoric intimidating people","2014-04-30T20:35:38.0","http://en.itar-tass.com/russia/730118?utm_medium=rss20"
"TASS","Russia sues EU over Third Energy Package","2014-04-30T19:46:58.0","http://en.itar-tass.com/economy/730117?utm_medium=rss20"
"TASS","Russia refrains from attending OSCE Permanent Council meeting on Ukraine","2014-04-30T19:42:53.0","http://en.itar-tass.com/russia/730114?utm_medium=rss20"
"TASS","Russia warns Ukraine against shaking loose non-proliferation regime","2014-04-30T17:19:04.0","http://en.itar-tass.com/world/730100?utm_medium=rss20"
"TASS","Putin, Renzi call on all sides to abide by Geneva accord on Ukraine","2014-04-30T16:46:21.0","http://en.itar-tass.com/world/730091?utm_medium=rss20"
"TASS","Russian pilots report new GPS failure over Ukraine","2014-04-30T16:35:13.0","http://en.itar-tass.com/world/730090?utm_medium=rss20"
"TASS","EU ambassadors to meet within hours to discuss further sanctions against Russia","2014-04-30T16:10:56.0","http://en.itar-tass.com/world/730085?utm_medium=rss20"
"TASS","Crimea’s reunification with Russia was result of Ukrainian crisis","2014-04-30T15:35:25.0","http://en.itar-tass.com/russia/730081?utm_medium=rss20"
"TASS","Putin urges government to finalise Eurasian Economic Union treaty","2014-04-30T14:59:26.0","http://en.itar-tass.com/economy/730078?utm_medium=rss20"
"TASS","Companies on US sanction list may lose American software licences","2014-04-30T14:37:59.0","http://en.itar-tass.com/world/730068?utm_medium=rss20"
"TASS","China opposes unilateral sanctions against Russia","2014-04-30T14:36:41.0","http://en.itar-tass.com/world/730059?utm_medium=rss20"
"TASS","Ukraine to initiate Russia’s expulsion from BLACKSEAFOR","2014-04-30T14:15:50.0","http://en.itar-tass.com/world/730064?utm_medium=rss20"
"TASS","Kiev does nothing to implement Geneva agreements - Russia's ambassador to UN","2014-04-30T13:25:14.0","http://en.itar-tass.com/russia/730060?utm_medium=rss20"
"TASS","Sending OSCE observers to southeast of Ukraine by Kiev might be a provocation — Churkin","2014-04-30T12:01:24.0","http://en.itar-tass.com/world/730050?utm_medium=rss20"
"TASS","Russia must defend its interests in Ukraine events — North Korean official","2014-04-30T11:30:38.0","http://en.itar-tass.com/world/730049?utm_medium=rss20"
"TASS","German expert: Russia does not seek Eastern Ukraine secession","2014-04-30T11:13:30.0","http://en.itar-tass.com/world/730048?utm_medium=rss20"
"TASS","CEO sees sanctions against him as high marks to Rosneft oil company","2014-04-30T10:43:26.0","http://en.itar-tass.com/russia/730045?utm_medium=rss20"
"TASS","Russia receives over 2,200 asylum requests from Ukrainians in 2014","2014-04-30T10:38:02.0","http://en.itar-tass.com/russia/730043?utm_medium=rss20"
"TASS","USA leaves open possibility to lift sanctions against Russia","2014-04-30T09:54:26.0","http://en.itar-tass.com/world/730047?utm_medium=rss20"
"TASS","Kiev regime is pushing Ukraine to catastrophe — Russia's ambassador to UN","2014-04-30T07:26:30.0","http://en.itar-tass.com/russia/730032?utm_medium=rss20"
"TASS","Nicaragua disapproves of sanctions against Russia - president","2014-04-30T06:36:56.0","http://en.itar-tass.com/world/730022?utm_medium=rss20"
"TASS","NATO not to give direct military aid to Ukraine","2014-04-30T06:30:22.0","http://en.itar-tass.com/world/730020?utm_medium=rss20"
"Source","Title","Published","Url"
"RT","Human chains of E. Ukrainian residents block Kiev troops, APCs near Slavyansk (VIDEO)","2014-05-02T17:47:47.0","http://rt.com/news/156420-slavyansk-braces-military-attack/"
"RT","'For US, the only purpose of NATO is burden sharing'","2014-05-02T17:08:29.0","http://rt.com/op-edge/156416-us-nato-burden-sharing/"
"RT","‘Sooner or later Kiev’s army, Right Sector will attack civilians’","2014-05-02T15:18:11.0","http://rt.com/op-edge/156400-kiev-fighting-against-civilians-ukraine/"
"RT","NATO ships arrive in Lithuania amid rising tensions over Ukraine","2014-05-02T15:14:37.0","http://rt.com/news/156392-nato-ships-lithuania-drills/"
"RT","‘Ukrainian economy is caving in on itself’","2014-05-02T12:51:39.0","http://rt.com/op-edge/156388-ukrainian-economy-imf-bailout/"
"RT","Russian sanctions, NSA spying top the agenda at Merkel’s White House visit","2014-05-02T12:34:58.0","http://rt.com/news/156316-merkel-obama-russia-sanctions/"
"RT","Dutch MP Geert Wilders: EU cares about expansion, not Ukraine","2014-05-02T11:48:38.0","http://rt.com/op-edge/156344-ukraine-eu-wielders-politician/"
"RT","Kiev’s ‘punitive op’ in E. Ukraine irreparably severs Geneva accord – Kremlin","2014-05-02T10:35:48.0","http://rt.com/news/156352-kremlin-ukraine-operation-punitive/"
"RT","Protesters in eastern Ukraine see Kiev govt as a ‘gang of oligarchs’","2014-05-02T06:32:37.0","http://rt.com/op-edge/156280-east-ukraine-civil-war/"
"RT","55 colleges under investigation for mishandling sexual assault","2014-05-02T01:23:19.0","http://rt.com/usa/156256-55-schools-investigation-sexual-assault/"
"RT","Germany drops Snowden’s invite to testify on NSA spying in person","2014-05-01T22:15:17.0","http://rt.com/news/156252-germany-snowden-testify-nsa/"
"RT","Dark side of Ukraine’s election: Darth Vader runs for mayor in Kiev, Odessa","2014-05-01T21:16:08.0","http://rt.com/news/156220-darth-vader-ukraine-mayor/"
"RT","US oblivion: Obama's weird tour of Asia","2014-05-01T20:40:26.0","http://rt.com/op-edge/156224-obama-visit-asia-china/"
"RT","NATO’s second-in-command says Russia is now an enemy, not a partner","2014-05-01T19:08:46.0","http://rt.com/usa/156204-nato-vershbow-russia-adversary/"
"XINHUA","<a href='http://news.xinhuanet.com/english/world/2014-05/02/c_133305503.htm' target='_blank'>Putin slams Ukraine's air attack, rebels down two helicopters</a>","2014-05-02T02:00:00.0","http://news.xinhuanet.com/english/world/2014-05/02/c_133305503.htm"
"XINHUA","<a href='http://news.xinhuanet.com/english/world/2014-05/02/c_133303991.htm' target='_blank'>Reports of U.S. military sex assault up 50 percent in 2013: Pentagon</a>","2014-05-02T02:00:00.0","http://news.xinhuanet.com/english/world/2014-05/02/c_133303991.htm"
"XINHUA","<a href='http://news.xinhuanet.com/english/world/2014-05/01/c_133303677.htm' target='_blank'>Russia brings case against EU over energy regulations: WTO</a>","2014-05-01T02:00:00.0","http://news.xinhuanet.com/english/world/2014-05/01/c_133303677.htm"
"CNN","Why Russia will never trust NATO","2014-05-01T14:55:00.0","http://edition.cnn.com/2014/04/30/world/europe/russia-ukraine-cadet-school/index.html?eref=edition"
"CNN","Russia slams 'punitive' operation in Ukraine","2014-05-02T17:43:04.0","http://edition.cnn.com/2014/05/02/world/europe/ukraine-crisis/index.html?eref=edition"
"CNN","IMF: Russian finance suffering","2014-05-02T14:48:22.0","http://edition.cnn.com/video/data/2.0/video/world/2014/05/01/intv-amanpour-imf-international-monetary-fund-christine-lagarde-russia.cnn.html?eref=edition"
"CNN","Obama plays soccer with robot","2014-04-25T13:43:41.0","http://edition.cnn.com/video/data/2.0/video/politics/2014/04/24/vo-obama-japan-meets-robot.cnn.html?eref=edition"
"CNN","Ukrainians condemn hostage takers","2014-05-01T08:31:28.0","http://edition.cnn.com/video/data/2.0/video/international/2014/04/30/exp-qmb-fonted-ukraine-fm.cnn.html?eref=edition"
"WP","North Korea releases list of U.S. ‘human rights abuses’: ‘The U.S. is a living hell’","2014-05-02T15:21:59.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39fdaab4/sc/1/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A50C0A20Cnorth0Ekorea0Ereleases0Elist0Eof0Eu0Es0Ehuman0Erights0Eabuses0Ethe0Eu0Es0Eis0Ea0Eliving0Ehell0C/story01.htm"
"WP","CBS News crew held in Ukraine by pro-Russia militants","2014-05-02T14:58:24.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39fdfe65/sc/11/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A50C0A20Ccbs0Enews0Ecrew0Eheld0Ein0Eukraine0Eby0Epro0Erussia0Emilitants0C/story01.htm"
"WP","There was a rare moment of dissent at Moscow’s Soviet-style May Day celebrations","2014-05-01T17:12:25.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39f6107a/sc/7/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A50C0A10Cthere0Ewas0Ea0Erare0Emoment0Eof0Edissent0Eat0Emoscows0Esoviet0Estyle0Emay0Eday0Ecelebrations0C/story01.htm"
"WP","Russia’s Deputy PM tells U.S. astronauts to go to space on a trampoline; the joke may be on him","2014-04-30T15:01:27.0","http://feeds.washingtonpost.com/c/34656/f/636535/s/39eb99d1/sc/1/l/0L0Swashingtonpost0N0Cblogs0Cworldviews0Cwp0C20A140C0A40C30A0Crussias0Edeputy0Epm0Etells0Eu0Es0Eastronauts0Eto0Ego0Eto0Espace0Eon0Ea0Etrampoline0Ethe0Ejoke0Emay0Ebe0Eon0Ehim0C/story01.htm"
"REUTERS","Rebels down Ukraine helicopters, Putin denounces city assault","2014-05-02T18:04:24.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/7rVcegs3Urc/story01.htm"
"REUTERS","Ukraine crisis highlights NATO defense spending problem: Hagel","2014-05-02T17:45:15.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/KmN43U-BvvI/story01.htm"
"REUTERS","German government warns against inviting Snowden to testify in parliamentary inquiry","2014-05-02T17:41:08.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/ubDl4LbkZEQ/story01.htm"
"REUTERS","Philippines to give U.S. forces access to up to five military bases","2014-05-02T10:38:15.0","http://feeds.reuters.com/~r/Reuters/worldNews/~3/BWPcHpu_ijA/story01.htm"
"TASS","Russia to call extraordinary meeting of UN Security Council over operation in Ukraine","2014-05-02T15:53:21.0","http://en.itar-tass.com/world/730257?utm_medium=rss20"
"TASS","Russia may file claim to court over reverse gas supplies from Europe to Ukraine","2014-05-02T15:49:30.0","http://en.itar-tass.com/economy/730254?utm_medium=rss20"
"TASS","No doubts about Ukraine gas debt, EU intends to help Naftogaz - EU energy commissioner","2014-05-02T14:27:01.0","http://en.itar-tass.com/economy/730244?utm_medium=rss20"
"TASS","Ukraine unilaterally bans Russian air companies to make flights to Donetsk, Kharkiv","2014-05-02T14:07:48.0","http://en.itar-tass.com/world/730242?utm_medium=rss20"
"TASS","Russia demands exhaustive measures for security of presidential envoy in Ukraine","2014-05-02T13:44:40.0","http://en.itar-tass.com/world/730240?utm_medium=rss20"
"TASS","Russia can’t get in touch with presidential envoy in southeast Ukraine","2014-05-02T10:50:55.0","http://en.itar-tass.com/world/730227?utm_medium=rss20"
"TASS","Russia urges OSCE to assist in stopping punitive Kiev operation in east Ukraine","2014-05-02T10:25:53.0","http://en.itar-tass.com/world/730223?utm_medium=rss20"
